iso_code,country,year,co2,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,gdp_per_capita
0,Africa,1884,0.022,0.005,0.0,0.0,0.0,0.022,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130848603.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1885,0.037,0.008,0.0,0.0,0.0,0.037,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.015,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131563803.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1886,0.048,0.01,0.0,0.0,0.0,0.048,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.011,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132284841.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1887,0.048,0.01,0.0,0.0,0.0,0.048,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133011765.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1888,0.081,0.017,0.0,0.0,0.0,0.081,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.23,0.033,0.0,0.0,0.0,0.0,0.0,0.234,0.0,0.234,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133744628.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1889,0.132,0.028,0.0,0.0,0.0,0.132,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.64,0.051,0.0,0.0,0.0,0.0,0.0,0.366,0.0,0.366,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134394419.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1890,0.297,0.062,0.0,0.0,0.0,0.297,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.165,0.0,0.0,0.0,0.0,0.0,0.663,0.0,0.663,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135129385.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1891,0.297,0.062,0.0,0.0,0.0,0.297,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135445399.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1892,0.48,0.099,0.0,0.0,0.0,0.48,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.73,0.183,0.0,0.0,0.0,0.0,0.0,1.44,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135846881.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1893,1.799,0.366,0.0,0.0,0.0,1.799,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.81,1.319,0.0,0.0,0.0,0.0,0.0,3.239,0.0,3.239,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.14,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136165893.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1894,2.433,0.49,0.0,0.0,0.0,2.433,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.23,0.634,0.0,0.0,0.0,0.0,0.0,5.672,0.0,5.672,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136491624.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1895,3.338,0.664,0.0,0.0,0.0,3.338,0.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,0.905,0.0,0.0,0.0,0.0,0.0,9.01,0.0,9.01,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.23,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136824118.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1896,4.258,0.838,0.0,0.0,0.0,4.258,0.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.55,0.92,0.0,0.0,0.0,0.0,0.0,13.267,0.0,13.267,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.29,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137163427.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1897,4.778,0.93,0.0,0.0,0.0,4.778,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22,0.52,0.0,0.0,0.0,0.0,0.0,18.045,0.0,18.045,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137509591.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1898,6.049,1.164,0.0,0.0,0.0,6.049,1.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.61,1.271,0.0,0.0,0.0,0.0,0.0,24.094,0.0,24.094,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.37,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137862661.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1899,5.518,1.048,0.0,0.0,0.0,5.518,1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78,-0.531,0.0,0.0,0.0,0.0,0.0,29.612,0.0,29.612,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.31,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138243556.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1900,2.33,0.436,0.0,0.0,0.0,2.33,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.77,-3.188,0.0,0.0,0.0,0.0,0.0,31.943,0.0,31.943,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138827369.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1901,3.909,0.721,0.0,0.0,0.0,3.909,0.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.77,1.579,0.0,0.0,0.0,0.0,0.0,35.852,0.0,35.852,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139094637.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1902,5.826,1.057,0.0,0.0,0.0,5.826,1.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02,1.916,0.0,0.0,0.0,0.0,0.0,41.678,0.0,41.678,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.3,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139567767.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1903,7.896,1.169,0.0,0.0,0.0,7.896,1.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.53,2.07,0.0,0.0,0.0,0.0,0.0,49.574,0.0,49.574,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.37,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140074606.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1904,8.911,1.296,0.0,0.0,0.0,8.911,1.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.85,1.015,0.0,0.0,0.0,0.0,0.0,58.485,0.0,58.485,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.41,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140595545.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1905,10.263,1.467,0.0,0.0,0.0,10.263,1.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.17,1.352,0.0,0.0,0.0,0.0,0.0,68.748,0.0,68.748,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.44,0.0,0.0,0.0,0.0,0.12,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141130711.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1906,11.717,1.646,0.0,0.0,0.0,11.717,1.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17,1.455,0.0,0.0,0.0,0.0,0.0,80.465,0.0,80.465,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.48,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141680233.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1907,12.93,1.785,0.0,0.0,0.0,12.93,1.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35,1.213,0.0,0.0,0.0,0.0,0.0,93.395,0.0,93.395,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.47,0.0,0.0,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142244256.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1908,13.403,1.819,0.0,0.0,0.0,13.403,1.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,0.473,0.0,0.0,0.0,0.0,0.0,106.798,0.0,106.798,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.51,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142822923.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1909,15.385,2.052,0.0,0.0,0.0,15.385,2.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79,1.982,0.0,0.0,0.0,0.0,0.0,122.183,0.0,122.183,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.56,0.0,0.0,0.0,0.0,0.18,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143407172.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1910,17.411,2.283,0.0,0.0,0.0,17.411,2.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17,2.026,0.0,0.0,0.0,0.0,0.0,139.595,0.0,139.595,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.61,0.0,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144170612.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1911,16.865,0.892,0.0,0.0,0.0,16.854,0.891,0.0,0.0,0.0,0.0,0.011,0.001,0.0,0.0,-3.14,-0.546,0.0,0.0,0.0,0.0,0.0,156.46,0.0,156.449,0.0,0.0,0.011,0.0,0.0,0.55,0.0,0.58,0.0,0.0,0.01,0.0,0.21,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144586985.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1912,17.954,0.937,0.0,0.0,0.0,17.869,0.932,0.0,0.0,0.0,0.0,0.084,0.004,0.0,0.0,6.45,1.088,0.0,0.0,0.0,0.0,0.0,174.414,0.0,174.318,0.0,0.0,0.095,0.0,0.0,0.56,0.0,0.59,0.0,0.0,0.05,0.0,0.23,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145180745.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1913,19.606,1.01,0.0,0.0,0.0,19.566,1.008,0.0,0.0,0.0,0.0,0.04,0.002,0.0,0.0,9.2,1.652,0.964,0.0,0.0,0.0,0.0,194.02,0.0,193.884,0.0,0.0,0.136,0.0,0.0,0.56,0.0,0.6,0.0,0.0,0.02,0.0,0.24,0.0,0.25,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145775225.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1914,19.551,0.994,0.0,0.0,0.0,19.243,0.978,0.0,0.0,0.0,0.0,0.308,0.016,0.0,0.0,-0.28,-0.055,0.0,0.0,0.0,0.0,0.0,213.571,0.0,213.128,0.0,0.0,0.443,0.0,0.0,0.62,0.0,0.65,0.0,0.0,0.17,0.0,0.26,0.0,0.27,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146378430.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1915,19.606,0.466,0.0,0.0,0.0,19.514,0.464,0.0,0.0,0.0,0.0,0.092,0.002,0.0,0.0,0.28,0.055,0.0,0.0,0.0,0.0,0.0,233.177,0.0,232.642,0.0,0.0,0.535,0.0,0.0,0.63,0.0,0.67,0.0,0.0,0.05,0.0,0.27,0.0,0.28,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146990451.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1916,23.255,0.461,0.0,0.0,0.0,23.072,0.457,0.0,0.0,0.0,0.0,0.183,0.004,0.0,0.0,18.61,3.649,0.0,0.0,0.0,0.0,0.0,256.432,0.0,255.714,0.0,0.0,0.718,0.0,0.0,0.69,0.0,0.74,0.0,0.0,0.09,0.0,0.29,0.0,0.3,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147611381.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1917,25.344,0.497,0.0,0.0,0.0,24.919,0.488,0.0,0.0,0.0,0.0,0.425,0.008,0.0,0.0,8.98,2.088,0.0,0.0,0.0,0.0,0.0,281.776,0.0,280.633,0.0,0.0,1.143,0.0,0.0,0.72,0.0,0.77,0.0,0.0,0.18,0.0,0.3,0.0,0.31,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148241306.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1918,24.725,0.48,0.0,0.0,0.0,23.856,0.463,0.0,0.0,0.0,0.0,0.868,0.017,0.0,0.0,-2.44,-0.619,0.0,0.0,0.0,0.0,0.0,306.501,0.0,304.489,0.0,0.0,2.012,0.0,0.0,0.71,0.0,0.75,0.0,0.0,0.35,0.0,0.32,0.0,0.33,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148852646.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1919,25.443,0.511,0.0,0.0,0.0,24.751,0.497,0.0,0.0,0.0,0.0,0.692,0.014,0.0,0.0,2.9,0.718,0.0,0.0,0.0,0.0,0.0,331.944,0.0,329.24,0.0,0.0,2.703,0.0,0.0,0.84,0.0,0.92,0.0,0.0,0.25,0.0,0.33,0.0,0.35,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149715052.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1920,28.052,0.461,0.0,0.0,0.0,27.594,0.454,0.0,0.0,0.0,0.0,0.458,0.008,0.0,0.0,10.25,2.609,0.0,0.0,0.0,0.0,0.0,359.995,0.0,356.834,0.0,0.0,3.161,0.0,0.0,0.8,0.0,0.89,0.0,0.0,0.13,0.0,0.35,0.0,0.36,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151007600.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1921,27.986,0.454,0.0,0.0,0.0,27.425,0.445,0.0,0.0,0.0,0.0,0.561,0.009,0.0,0.0,-0.24,-0.066,0.0,0.0,0.0,0.0,0.0,387.981,0.0,384.259,0.0,0.0,3.722,0.0,0.0,0.91,0.0,1.03,0.0,0.0,0.15,0.0,0.37,0.0,0.38,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152208708.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1922,23.97,0.399,0.0,0.0,0.0,23.435,0.39,0.0,0.0,0.0,0.0,0.534,0.009,0.0,0.0,-14.35,-4.016,0.0,0.0,0.0,0.0,0.0,411.951,0.0,407.694,0.0,0.0,4.256,0.0,0.0,0.74,0.0,0.85,0.0,0.0,0.13,0.0,0.38,0.0,0.39,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153847948.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1923,29.045,0.477,0.0,0.0,0.0,28.572,0.469,0.0,0.0,0.0,0.0,0.473,0.008,0.0,0.0,21.17,5.075,0.0,0.0,0.0,0.0,0.0,440.995,0.0,436.266,0.0,0.0,4.729,0.0,0.0,0.79,0.0,0.91,0.0,0.0,0.1,0.0,0.39,0.0,0.41,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155754237.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1924,30.631,0.496,0.0,0.0,0.0,30.126,0.487,0.0,0.0,0.0,0.0,0.505,0.008,0.0,0.0,5.46,1.587,0.0,0.0,0.0,0.0,0.0,471.626,0.0,466.392,0.0,0.0,5.234,0.0,0.0,0.83,0.0,0.96,0.0,0.0,0.11,0.0,0.4,0.0,0.42,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157688951.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1925,32.185,0.513,0.0,0.0,0.0,31.624,0.504,0.0,0.0,0.0,0.0,0.561,0.009,0.0,0.0,5.07,1.554,0.0,0.0,0.0,0.0,0.0,503.811,0.0,498.016,0.0,0.0,5.795,0.0,0.0,0.87,0.0,1.01,0.0,0.0,0.11,0.0,0.42,0.0,0.44,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159652537.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1926,34.438,0.541,0.0,0.0,0.0,33.903,0.532,0.0,0.0,0.0,0.0,0.535,0.008,0.0,0.0,7.0,2.253,0.0,0.0,0.0,0.0,0.0,538.249,0.0,531.919,0.0,0.0,6.33,0.0,0.0,0.94,0.0,1.11,0.0,0.0,0.11,0.0,0.43,0.0,0.46,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161645440.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1927,33.841,0.492,0.0,0.0,0.0,33.269,0.484,0.0,0.0,0.0,0.0,0.572,0.008,0.0,0.0,-1.73,-0.597,0.0,0.0,0.0,0.0,0.0,572.09,0.0,565.189,0.0,0.0,6.901,0.0,0.0,0.85,0.0,0.99,0.0,0.0,0.11,0.0,0.45,0.0,0.47,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163668127.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1928,34.77,0.457,0.0,0.127,0.002,33.815,0.444,0.0,0.0,0.0,0.0,0.828,0.011,0.0,0.0,2.75,0.93,0.0,0.0,0.0,0.0,0.0,606.86,0.127,599.004,0.0,0.0,7.729,0.0,0.0,0.88,0.36,1.03,0.0,0.0,0.15,0.0,0.46,0.15,0.49,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165721048.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1929,35.802,0.464,0.0,0.366,0.005,34.59,0.448,0.0,0.0,0.0,0.0,0.846,0.011,0.0,0.0,2.97,1.031,0.0,0.0,0.0,0.0,0.0,642.662,0.493,633.594,0.0,0.0,8.575,0.0,0.0,0.84,0.99,0.99,0.0,0.0,0.14,0.0,0.47,0.41,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167806256.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1930,33.696,0.43,0.0,0.261,0.003,32.555,0.415,0.0,0.0,0.0,0.0,0.88,0.011,0.0,0.0,-5.88,-2.106,0.0,0.0,0.0,0.0,0.0,676.357,0.754,666.148,0.0,0.0,9.455,0.0,0.0,0.86,0.74,1.02,0.0,0.0,0.15,0.0,0.48,0.49,0.51,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170123290.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1931,29.464,0.37,0.0,0.266,0.003,28.307,0.356,0.0,0.0,0.0,0.0,0.89,0.011,0.0,0.0,-12.56,-4.232,0.0,0.0,0.0,0.0,0.0,705.821,1.02,694.455,0.0,0.0,10.345,0.0,0.0,0.84,0.86,1.0,0.0,0.0,0.16,0.0,0.49,0.55,0.53,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172075410.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1932,26.623,0.329,0.0,0.432,0.005,25.355,0.314,0.0,0.0,0.0,0.0,0.835,0.01,0.0,0.0,-9.64,-2.841,0.0,0.0,0.0,0.0,0.0,732.444,1.453,719.81,0.0,0.0,11.181,0.0,0.0,0.84,1.75,1.01,0.0,0.0,0.16,0.0,0.5,0.69,0.53,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174260306.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1933,28.491,0.324,0.0,0.464,0.005,27.29,0.31,0.0,0.0,0.0,0.0,0.736,0.008,0.0,0.0,7.02,1.868,0.0,0.0,0.0,0.0,0.0,760.935,1.917,747.1,0.0,0.0,11.917,0.0,0.0,0.86,1.95,1.04,0.0,0.0,0.13,0.0,0.51,0.82,0.54,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176479403.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1934,32.539,0.364,0.0,0.534,0.006,31.324,0.351,0.0,0.0,0.0,0.0,0.682,0.008,0.0,0.0,14.21,4.048,0.0,0.0,0.0,0.0,0.0,793.474,2.452,778.424,0.0,0.0,12.599,0.0,0.0,0.9,1.87,1.09,0.0,0.0,0.11,0.0,0.52,0.93,0.55,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178731614.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1935,35.91,0.396,0.0,0.61,0.007,34.743,0.383,0.0,0.0,0.0,0.0,0.557,0.006,0.0,0.0,10.36,3.37,0.0,0.0,0.0,0.0,0.0,829.384,3.061,813.167,0.0,0.0,13.156,0.0,0.0,0.95,1.9,1.17,0.0,0.0,0.08,0.0,0.53,1.04,0.57,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181017458.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1936,39.016,0.439,0.0,0.691,0.008,37.765,0.425,0.0,0.0,0.0,0.0,0.561,0.006,0.0,0.0,8.65,3.106,0.0,0.0,0.0,0.0,0.0,868.4,3.752,850.932,0.0,0.0,13.716,0.0,0.0,0.94,1.78,1.15,0.0,0.0,0.08,0.0,0.54,1.13,0.58,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183337445.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1937,41.844,0.464,0.0,0.727,0.008,40.582,0.45,0.0,0.0,0.0,0.0,0.535,0.006,0.0,0.0,7.25,2.828,0.0,0.0,0.0,0.0,0.0,910.244,4.479,891.514,0.0,0.0,14.251,0.0,0.0,0.94,1.78,1.18,0.0,0.0,0.07,0.0,0.55,1.2,0.59,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185692116.0,0.0,0.0,0.0,0.0,0.0
0,Africa,1938,44.013,0.48,0.0,0.75,0.008,42.56,0.464,0.0,0.0,0.0,0.0,0.703,0.008,0.0,0.0,5.18,2.169,0.0,0.0,0.0,0.0,0.0,954.257,5.229,934.074,0.0,0.0,14.955,0.0,0.0,1.05,1.95,1.32,0.0,0.0,0.09,0.0,0.56,1.27,0.61,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188081992.0,0.0,0.0,0.0,0.0,0.0
